Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
BUENOS AIRES,Vicente López,Vicente López,6861010,288000000.0,970000.0,30000.0,349000.0,17000.0,0.0,0.0,10.0,13.49
BUENOS AIRES,Vicente López,Villa Adelina,6861010,0.0,56800000.0,0.0,114000.0,0.0,0.0,0.0,0.0,1.7
BUENOS AIRES,Vicente López,Villa Martelli,6861010,904000000.0,5340000.0,10000.0,501000.0,3000.0,1000.0,0.0,3750.0,11.63
BUENOS AIRES,Villa Gesell,Villa Gesell,6868020,56700000.0,0.0,0.0,569000.0,110000.0,0.0,0.0,0.0,11.47
BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo),6875040,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,820.0,84.0
BUENOS AIRES,Villarino,Mayor Buratovich,6875050,134000000.0,0.0,0.0,4990000.0,0.0,0.0,0.0,0.0,633.0
BUENOS AIRES,Villarino,Médanos,6875060,417000000.0,37500000.0,20000.0,0.0,0.0,0.0,0.0,1030.0,897.0
BUENOS AIRES,Villarino,Pedro Luro,6875070,393000000.0,58200000.0,0.0,166000.0,1000.0,0.0,0.0,5500.0,3.19
BUENOS AIRES,Villarino,Argerich,6875010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,31.0
BUENOS AIRES,Villarino,Teniente Origone,6875080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,16.0
BUENOS AIRES,Villarino,Country Los Medanos,6875025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,267.0
BUENOS AIRES,Zárate,Lima,6882040,1000000.0,0.0,0.0,10000.0,0.0,4000.0,0.0,0.0,6.0
BUENOS AIRES,Zárate,Zárate,6882050,19400000.0,25560000.0,0.0,9700000.0,700000.0,5000.0,0.0,152.0,30.7
BUENOS AIRES,AMBA,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,13.0
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,2000010,1387500000.0,1240000.0,215000.0,13855000.0,295900.0,95000.0,0.0,46.0,1.55
CATAMARCA,Ambato,El Bolsón,10007030,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CATAMARCA,Ambato,El Rodeo,10007040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1520.0,153.0
CATAMARCA,Ambato,La Puerta,10007060,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,5.0
CATAMARCA,Ambato,Las Chacritas,10007070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Ambato,Los Varela,10007110,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Ambato,Los Talas,10007100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,66.0
CATAMARCA,Ancasti,Ancasti,10014010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Andalgalá,Andalgalá,10021020,821000000.0,0.0,0.0,1440000.0,1000.0,2000.0,0.0,2030.0,1.17
CATAMARCA,Andalgalá,Chaquiago,10021030,0.0,0.0,0.0,90000.0,0.0,1000.0,0.0,140.0,24.0
CATAMARCA,Andalgalá,El Potrero,10021070,0.0,0.0,0.0,130000.0,0.0,0.0,0.0,0.0,13.0
CATAMARCA,Andalgalá,Aconquija,10021010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Andalgalá,El Alamito,10021050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0
CATAMARCA,Andalgalá,La Aguada,10021080,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,50.0,16.0
CATAMARCA,Andalgalá,La Mesada,10021010,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,10028010,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,10.0
CATAMARCA,Belén,Belén,10035020,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,300.0,36.0
CATAMARCA,Belén,Hualfín,10035070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Belén,Londres,10035110,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,200.0,21.0
CATAMARCA,Belén,El Durazno,10035050,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CATAMARCA,Belén,Las Juntas,10035100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
CATAMARCA,Capayán,Capayán,10042030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Capayán,Chumbicha,10042040,136000000.0,0.0,0.0,50000.0,0.0,1000.0,0.0,4740.0,616.0
CATAMARCA,Capayán,Colonia del Valle,10042050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Capayán,Colonia Nueva Coneta,10042060,0.0,0.0,0.0,100000.0,0.0,1000.0,0.0,90.0,20.0
CATAMARCA,Capayán,Coneta,10042080,0.0,0.0,0.0,100000.0,0.0,1000.0,0.0,0.0,11.0
CATAMARCA,Capayán,Huillapima,10042100,0.0,0.0,0.0,50000.0,0.0,2000.0,0.0,90.0,16.0
CATAMARCA,Capayán,Miraflores,10042120,0.0,0.0,0.0,70000.0,0.0,2000.0,0.0,100.0,19.0
CATAMARCA,Capayán,San Martín,10042130,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,7.0
CATAMARCA,Capayán,Los Angeles,10042110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
CATAMARCA,Capital,El Pantanillo,10049020,5000000.0,2100000.0,0.0,20000.0,0.0,2000.0,0.0,0.0,30.0
CATAMARCA,Capital,San Fernando del Valle de Catamarca,10049030,72600000.0,10960000.0,10000.0,399000.0,0.0,1000.0,0.0,140.0,58.14
CATAMARCA,El Alto,El Alto,10056010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,280.0,29.0
CATAMARCA,El Alto,Tapso,10056050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,La Paz,Icaño,10070070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,La Paz,Recreo,10070140,171000000.0,1300000.0,0.0,156000.0,0.0,1000.0,0.0,50.0,1.75
CATAMARCA,La Paz,San Antonio,10070150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,26.0
CATAMARCA,La Paz,Quirós,10070120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,27.0
CATAMARCA,Paclín,La Merced,10077050,71000000.0,0.0,0.0,0.0,0.0,4000.0,0.0,50.0,80.0
CATAMARCA,Paclín,La Viña,10077060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0
CATAMARCA,Paclín,Las Lajas,10077070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Paclín,San Antonio,10077100,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,70.0,8.0
CATAMARCA,Pomán,Mutquin,10084060,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Pomán,Pomán,10084070,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CATAMARCA,Pomán,San Miguel,10084090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0
CATAMARCA,Pomán,Saujil,10084100,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1690.0,170.0
CATAMARCA,Pomán,Siján,10084110,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Pomán,Colpes,10084030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,16.0
CATAMARCA,Santa María,La Loma,10091100,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Santa María,San José,10091140,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Santa María,Santa María,10091150,0.0,0.0,0.0,0.0,21500.0,1000.0,0.0,0.0,2.15
CATAMARCA,Santa Rosa,Alijilán,10098010,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CATAMARCA,Santa Rosa,Bañado de Ovanta,10098020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Santa Rosa,Lavalle,10098040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Santa Rosa,Los Altos,10098050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,60.0,7.0
CATAMARCA,Tinogasta,Fiambalá,10105110,0.0,0.0,0.0,80000.0,0.0,3000.0,0.0,70.0,18.0
CATAMARCA,Tinogasta,Tinogasta,10105180,486000000.0,0.0,0.0,183000.0,0.0,2000.0,0.0,0.0,2.32
CATAMARCA,Valle Viejo,El Portezuelo,10112010,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,6.0
CATAMARCA,Valle Viejo,San Isidro,10112040,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,50.0,2.7
CATAMARCA,Valle Viejo,Santa Rosa,10112030,0.0,0.0,0.0,7590000.0,0.0,0.0,0.0,50.0,764.0
CATAMARCA,Valle Viejo,Villa Dolores,10112030,0.0,0.0,0.0,1030000.0,0.0,0.0,0.0,50.0,108.0
CATAMARCA,Valle Viejo,Sumalao,10112030,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,50.0,6.0
CATAMARCA,Valle Viejo,Polcos,10112030,0.0,0.0,0.0,2130000.0,0.0,0.0,0.0,0.0,213.0
CATAMARCA,Valle Viejo,Pozo Del Mistol,10112030,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,18.0
CATAMARCA,Valle Viejo,El Bañado,10112030,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,7.0
CATAMARCA,Fray Mamerto Esquiú,San Antonio,10063050,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,4.0
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,10063050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Fray Mamerto Esquiú,La Carrera,10063050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CATAMARCA,Fray Mamerto Esquiú,El Hueco,10063050,0.0,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,26.0
CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,10063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
CATAMARCA,Fray Mamerto Esquiú,La Tercena,10063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
CHACO,12 de Octubre,Gancedo,22036010,0.0,0.0,0.0,260000.0,0.0,2000.0,0.0,1030.0,131.0
CHACO,12 de Octubre,General Pinedo,22036030,182000000.0,0.0,0.0,5380000.0,0.0,2000.0,0.0,10.0,723.0
CHACO,1º de Mayo,Colonia Benítez,22126020,136000000.0,0.0,0.0,110000.0,0.0,1000.0,0.0,20.0,150.0
CHACO,1º de Mayo,Margarita Belén,22126030,337000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,598.0
CHACO,2 de Abril,Hermoso Campo,22039010,0.0,2800000.0,0.0,2030000.0,0.0,1000.0,0.0,0.0,232.0
CHACO,2 de Abril,Itín,22039020,0.0,0.0,0.0,380000.0,478000.0,0.0,0.0,0.0,516.0
CHACO,25 de Mayo,Colonia Aborigen,22168010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,46.0
CHACO,25 de Mayo,Machagai,22168020,334000000.0,35800000.0,0.0,450000.0,0.0,0.0,0.0,2690.0,1.01
CHACO,9 de Julio,Las Breñas,22105010,12300000.0,0.0,0.0,740000.0,0.0,1000.0,0.0,0.0,1.3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,0.0,0.0,0.0,3730000.0,0.0,2000.0,0.0,2300.0,605.0
CHACO,Almirante Brown,Los Frentones,22007020,0.0,0.0,0.0,3440000.0,0.0,1000.0,0.0,0.0,345.0
CHACO,Almirante Brown,Pampa del Infierno,22007030,0.0,0.0,0.0,138000.0,0.0,5000.0,0.0,650.0,1.45
CHACO,Almirante Brown,Taco Pozo,22007050,0.0,0.0,0.0,4160000.0,0.0,4000.0,0.0,0.0,420.0
CHACO,Bermejo,General Vedia,22014010,141000000.0,0.0,0.0,300000.0,0.0,1000.0,0.0,1550.0,327.0
CHACO,Bermejo,Isla del Cerrito,22014020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHACO,Bermejo,La Leonesa,22014030,518000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.0,746.0
CHACO,Bermejo,Las Palmas,22014040,0.0,0.0,0.0,460000.0,0.0,1000.0,0.0,2960.0,343.0
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,0.0,0.0,0.0,140000.0,0.0,0.0,0.0,780.0,92.0
CHACO,Bermejo,Puerto Eva Perón,22014070,0.0,0.0,0.0,150000.0,0.0,1000.0,0.0,410.0,57.0
CHACO,Chacabuco,Charata,22028010,18100000.0,0.0,0.0,128000.0,0.0,2000.0,0.0,2300.0,3.32
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,31800000.0,12900000.0,0.0,65000.0,24000.0,2000.0,0.0,1160.0,9.95
CHACO,Fray Justo Santa María De Oro,Chorotis,22043010,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,25.0
CHACO,Fray Justo Santa María De Oro,OTROS,Sin Datos,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,60.0
CHACO,Fray Justo Santa María De Oro,Santa Sylvina,22043020,0.0,3200000.0,0.0,0.0,950000.0,1000.0,0.0,0.0,983.0
CHACO,General Belgrano,Corzuela,22049010,156000000.0,0.0,0.0,480000.0,0.0,1000.0,0.0,280.0,233.0
CHACO,General Donovan,La Escondida,22056010,50000000.0,27200000.0,0.0,1890000.0,0.0,2000.0,0.0,0.0,513.0
CHACO,General Donovan,La Verde,22056020,14000000.0,0.0,0.0,390000.0,460000.0,2000.0,0.0,0.0,515.0
CHACO,General Donovan,Lapachito,22056030,1000000.0,0.0,0.0,610000.0,0.0,0.0,0.0,0.0,62.0
CHACO,General Donovan,Makallé,22056040,35000000.0,42700000.0,0.0,0.0,12000.0,1000.0,0.0,0.0,475.0
CHACO,General Güemes,El Espinillo,22063010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHACO,General Güemes,El Sauzal,22063020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,620.0,64.0
CHACO,General Güemes,El Sauzalito,22063030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHACO,General Güemes,Fortín Lavalle,22063040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,36.0
CHACO,General Güemes,Fuerte Esperanza,22063050,0.0,0.0,0.0,80000.0,0.0,2000.0,0.0,0.0,10.0
CHACO,General Güemes,Juan José Castelli,22063060,542000000.0,0.0,0.0,2940000.0,0.0,0.0,0.0,6900.0,1.53
CHACO,General Güemes,Miraflores,22063070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,630.0
CHACO,General Güemes,Nueva Pompeya,22063080,0.0,0.0,0.0,10000.0,0.0,3000.0,0.0,3080.0,312.0
CHACO,General Güemes,Villa Río Bermejito,22063100,4000000.0,0.0,0.0,1940000.0,0.0,2000.0,0.0,2220.0,422.0
CHACO,General Güemes,Wichi,22063110,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,910.0,93.0
CHACO,Independencia,Avia Terai,22070010,80000000.0,0.0,0.0,420000.0,0.0,1000.0,0.0,10.0,124.0
CHACO,Independencia,Campo Largo,22070020,120000000.0,0.0,0.0,4820000.0,3000.0,0.0,0.0,0.0,605.0
CHACO,Libertad,Laguna Blanca,22077030,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,60.0,8.0
CHACO,Libertad,Puerto Tirol,22077040,500000000.0,100000.0,0.0,3750000.0,0.0,0.0,0.0,730.0,949.0
CHACO,Libertad,Colonia Popular,22077010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,0.0,0.0,0.0,0.0,46000.0,1000.0,0.0,0.0,47.0
CHACO,Libertador General San Martín,General José de San Martín,22084020,465000000.0,1050000.0,0.0,509000.0,0.0,0.0,0.0,4500.0,7.06
CHACO,Libertador General San Martín,La Eduvigis,22084030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHACO,Libertador General San Martín,Laguna Limpia,22084040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,81.0
CHACO,Libertador General San Martín,Pampa Almirón,22084050,0.0,0.0,0.0,260000.0,0.0,0.0,0.0,270.0,53.0
CHACO,Libertador General San Martín,Pampa del Indio,22084060,0.0,0.0,0.0,250000.0,0.0,2000.0,0.0,5150.0,542.0
CHACO,Libertador General San Martín,Presidencia Roca,22084070,0.0,0.0,0.0,130000.0,0.0,2000.0,0.0,1190.0,134.0
CHACO,Maipú,Tres Isletas,22091010,414000000.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,491.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,122000000.0,7300000.0,0.0,2640000.0,0.0,1000.0,0.0,5160.0,976.0
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,0.0,0.0,0.0,370000.0,0.0,0.0,0.0,0.0,37.0
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,25200000.0,100000.0,0.0,8520000.0,0.0,0.0,0.0,4060.0,3.77
CHACO,O Higgins,La Clotilde,22112010,0.0,3200000.0,0.0,780000.0,116000.0,1000.0,0.0,0.0,227.0
CHACO,O Higgins,La Tigra,22112020,1000000.0,0.0,0.0,0.0,252000.0,1000.0,0.0,0.0,254.0
CHACO,O Higgins,San Bernardo,22112030,147000000.0,0.0,0.0,140000.0,38000.0,3000.0,0.0,0.0,202.0
CHACO,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,24.0
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,196000000.0,55000000.0,0.0,580000.0,0.0,0.0,0.0,10.0,805.0
CHACO,Quitilipi,Quitilipi,22133010,813000000.0,0.0,0.0,690000.0,0.0,0.0,0.0,1230.0,1.0
CHACO,Quitilipi,Villa El Palmar,22133020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,43.0
CHACO,San Fernando,Barranqueras,22140010,115000000.0,3870000.0,0.0,1460000.0,0.0,0.0,0.0,150.0,4.14
CHACO,San Fernando,Basail,22140020,97000000.0,6700000.0,0.0,0.0,0.0,1000.0,0.0,570.0,222.0
CHACO,San Fernando,Fontana,22140040,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,1470.0,257.0
CHACO,San Fernando,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,3.0
CHACO,San Fernando,Puerto Vilelas,22140050,0.0,0.0,0.0,90000.0,0.0,1000.0,0.0,0.0,10.0
CHACO,San Fernando,Resistencia,22140060,103300000.0,54380000.0,50000.0,2697000.0,2000.0,6000.0,0.0,1930.0,91.89
CHACO,San Lorenzo,Samuhú,22147010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHACO,San Lorenzo,Villa Berthet,22147020,0.0,0.0,0.0,320000.0,0.0,1000.0,0.0,7550.0,788.0
CHACO,Sargento Cabral,Capitán Solari,22154010,0.0,0.0,0.0,810000.0,0.0,0.0,0.0,300.0,111.0
CHACO,Sargento Cabral,Colonia Elisa,22154020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CHACO,Sargento Cabral,Colonias Unidas,22154030,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,150.0,335.0
CHACO,Sargento Cabral,Las Garcitas,22154050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1140.0,115.0
CHACO,Tapenagá,Charadai,22161010,0.0,0.0,0.0,270000.0,0.0,1000.0,0.0,0.0,28.0
CHUBUT,Biedma,Arroyo Verde,26007010,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,3.0
CHUBUT,Biedma,Puerto Madryn,26007020,36500000.0,24550000.0,2000000.0,378000.0,52800.0,11000.0,0.0,276.0,40.23
CHUBUT,Biedma,Puerto Pirámide,26007030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,370.0,38.0
CHUBUT,Biedma,Quinta El Mirador,26007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,22.0
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,127.0
CHUBUT,Cushamen,Cholila,26014020,0.0,0.0,10000.0,0.0,0.0,1000.0,0.0,0.0,2.0
CHUBUT,Cushamen,El Hoyo,26014040,174000000.0,0.0,0.0,4850000.0,0.0,0.0,0.0,7120.0,1.37
CHUBUT,Cushamen,Epuyén,26014060,11800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
CHUBUT,Cushamen,Gualjaina,26014070,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CHUBUT,Cushamen,Lago Puelo,26014090,290000000.0,0.0,0.0,1340000.0,0.0,0.0,0.0,7290.0,1.15
CHUBUT,Cushamen,Leleque,26014100,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,3.0
CHUBUT,Cushamen,El Maitén,26014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,625.0
CHUBUT,Escalante,Comodoro Rivadavia,26021030,19600000.0,13130000.0,2480000.0,174000.0,336000.0,43000.0,0.0,1669.0,51.78
CHUBUT,Escalante,Diadema Argentina,26021040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,328.0
CHUBUT,Escalante,Rada Tilly,26021050,11400000.0,100000.0,340000.0,121000.0,54000.0,0.0,0.0,4180.0,2.86
CHUBUT,Escalante,Acceso Norte,26021020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CHUBUT,Escalante,Barrio Caleta Cordova,26021020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CHUBUT,Escalante,Km. 11 - Cuarteles,26021020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Florentino Ameghino,Camarones,26028010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2080.0,209.0
CHUBUT,Florentino Ameghino,Garayalde,26028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
CHUBUT,Futaleufú,Corcovado,26035020,0.0,0.0,10000.0,0.0,0.0,2000.0,0.0,0.0,3.0
CHUBUT,Futaleufú,Esquel,26035030,71400000.0,1520000.0,400000.0,0.0,0.0,3000.0,0.0,45.0,13.21
CHUBUT,Futaleufú,Los Cipreses,26035050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Futaleufú,Trevelín,26035060,472000000.0,0.0,190000.0,0.0,18000.0,1000.0,0.0,5360.0,1.05
CHUBUT,Futaleufú,Villa Futalaufquen,26035070,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,9.0
CHUBUT,Futaleufú,Lago Rosario,26035040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Gaiman,28 de Julio,26042040,0.0,0.0,0.0,120000.0,1000.0,1000.0,0.0,0.0,14.0
CHUBUT,Gaiman,Dolavon,26042020,0.0,0.0,30000.0,550000.0,50000.0,1000.0,0.0,0.0,109.0
CHUBUT,Gaiman,Gaiman,26042030,223000000.0,0.0,150000.0,900000.0,658000.0,2000.0,0.0,0.0,988.0
CHUBUT,Gaiman,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,14.0
CHUBUT,Gastre,Blancuntre,26049010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Gastre,El Escorial,26049020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Gastre,Lagunita Salada,26049040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,70.0,8.0
CHUBUT,Gastre,Yala Laubat,26049050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Gastre,Gastre,26049030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,103.0
CHUBUT,Languiñeo,Aldea Epulef,26056010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,50.0,6.0
CHUBUT,Languiñeo,Carrenleufú,26056020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Languiñeo,Colan Conhue,26056030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,40.0,5.0
CHUBUT,Languiñeo,Paso del Sapo,26056040,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,300.0,32.0
CHUBUT,Languiñeo,Tecka,26056050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Mártires,El Mirasol,26063010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Mártires,Las Plumas,26063020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Paso de Indios,Cerro Cóndor,26070010,0.0,100000.0,0.0,0.0,0.0,1000.0,0.0,0.0,2.0
CHUBUT,Paso de Indios,Los Altares,26070020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,3.0
CHUBUT,Paso de Indios,Paso de Indios,26070030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Rawson,Playa Unión,26077020,675000000.0,20900000.0,120000.0,1010000.0,1000.0,0.0,0.0,4210.0,1.42
CHUBUT,Rawson,Rawson,26077030,17500000.0,880000.0,410000.0,7740000.0,300000.0,1000.0,0.0,3430.0,12.01
CHUBUT,Rawson,Trelew,26077040,68800000.0,2400000.0,2870000.0,7220000.0,10900.0,3000.0,0.0,113.0,34.11
CHUBUT,Rawson,Playa Magagna,26077010,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.7
CHUBUT,Río Senguer,Aldea Apeleg,26084010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,10.0,2.0
CHUBUT,Río Senguer,Aldea Beleiro,26084020,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
CHUBUT,Río Senguer,Alto Río Senguer,26084030,0.0,0.0,10000.0,0.0,0.0,2000.0,0.0,10.0,4.0
CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Río Senguer,Facundo,26084050,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,410.0,42.0
CHUBUT,Río Senguer,Lago Blanco,26084060,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Río Senguer,Río Mayo,26084070,140000000.0,0.0,0.0,40000.0,0.0,3000.0,0.0,6210.0,768.0
CHUBUT,Sarmiento,Buen Pasto,26091010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
CHUBUT,Sarmiento,SARMIENTO,26091020,21300000.0,100000.0,0.0,7120000.0,0.0,2000.0,0.0,2700.0,3.12
